date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:47:12	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:53:45%20GMT	http://www.utexas.edu/trademarks/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/trademarks/index.html	(from https://www.utexas.edu/site-policies)
19:47:13	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:53:46%20GMT	https://www.utexas.edu/has_js=1;%20path=/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/has_js=1;%20path=/index.html	(from https://www.utexas.edu/sites/default/files/js/js_dWhBODswdXXk1M5Z5nyqNfGljmqwxUwAK9i6D0YSDNs.js)
19:47:14	21128/21128	---M--	200	added ('OK')	image/png	etag:%225e8e460f-5288%22	https://www.utexas.edu/sites/all/themes/utexas/img/give/starburst.png	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/all/themes/utexas/img/give/starburst.png	(from https://www.utexas.edu/sites/default/files/css/css_PIFldlL9Gq_UtL7V-krWNsYj2bBw79bsp8KSYyYLRsk.css)
19:47:14	1226/1226	---M--	200	added ('OK')	image/png	etag:%225e8e460f-4ca%22	https://www.utexas.edu/sites/all/themes/utexas/img/give/tower.png	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/all/themes/utexas/img/give/tower.png	(from https://www.utexas.edu/sites/default/files/css/css_PIFldlL9Gq_UtL7V-krWNsYj2bBw79bsp8KSYyYLRsk.css)
19:47:16	47902/47902	---M-Z	200	added ('OK')	text/css	etag:W/%225e7b5f50-bb1e%22	https://www.utexas.edu/sites/default/files/css/css_bi8q_X2h09r9lTIBNO9_lPsiBtmkHI_SBZLyLTlmnFo.css	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/css/css_bi8q_X2h09r9lTIBNO9_lPsiBtmkHI_SBZLyLTlmnFo.css	(from https://www.utexas.edu/about/mission-and-values)
19:47:17	0/-1	---M--	301	error ('')			https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy.222.delayed	(from https://www.utexas.edu/about/mission-and-values)
19:47:17	0/-1	---M--	301	error ('')			https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy.223.delayed	(from https://www.utexas.edu/about/mission-and-values)
19:47:17	123235/123235	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1e163%22	https://www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/utseal_hero.jpg?itok=2tjZiV-n	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/utseal_heroe91a.jpg	(from https://www.utexas.edu/about/mission-and-values)
19:47:17	34279/34279	---M--	200	added ('OK')	image/jpeg	etag:%225e4aedda-85e7%22	https://www.utexas.edu/sites/default/files/greg_fenves.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/greg_fenves.jpg	(from https://www.utexas.edu/about/leadership)
19:47:17	46025/46025	---M--	200	added ('OK')	image/jpeg	etag:%225e4aedf5-b3c9%22	https://www.utexas.edu/sites/default/files/maurie_mcinnis.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/maurie_mcinnis.jpg	(from https://www.utexas.edu/about/leadership)
19:47:18	49194/49194	---M--	200	added ('OK')	image/jpeg	etag:%225e4aee0e-c02a%22	https://www.utexas.edu/sites/default/files/darrell-bazzell.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/darrell-bazzell.jpg	(from https://www.utexas.edu/about/leadership)
19:47:18	4918/4918	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1336%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/chris-del-conte-square.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/chris-del-conte-square.jpg	(from https://www.utexas.edu/about/leadership)
19:47:18	44966/44966	---M--	200	added ('OK')	image/jpeg	etag:%225e4aee47-afa6%22	https://www.utexas.edu/sites/default/files/scott-rabenold170.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/scott-rabenold170.jpg	(from https://www.utexas.edu/about/leadership)
19:47:18	45641/45641	---M--	200	added ('OK')	image/png	etag:%225df1bb85-b249%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/moore-leonard-cropped.png	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/moore-leonard-cropped.png	(from https://www.utexas.edu/about/leadership)
19:47:18	42831/42831	---M--	200	added ('OK')	image/png	etag:%225df1bb85-a74f%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/davis-james-85x85.png	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/davis-james-85x85.png	(from https://www.utexas.edu/about/leadership)
19:47:19	53287/53287	---M--	200	added ('OK')	image/jpeg	etag:%225e4c4037-d027%22	https://www.utexas.edu/sites/default/files/clay_johnston.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/clay_johnston.jpg	(from https://www.utexas.edu/about/leadership)
19:47:19	69661/69661	---M--	200	added ('OK')	image/jpeg	etag:%225e4ef6b8-1101d%22	https://www.utexas.edu/sites/default/files/daniel_jaffe.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/daniel_jaffe.jpg	(from https://www.utexas.edu/about/leadership)
19:47:19	61269/61269	---M--	200	added ('OK')	image/png	etag:%225e4aef62-ef55%22	https://www.utexas.edu/sites/default/files/soncia-reaginslilly.png	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/soncia-reaginslilly.png	(from https://www.utexas.edu/about/leadership)
19:47:20	4753/4753	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1291%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/nancybrazzil_promolist_0.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/nancybrazzil_promolist_0.jpg	(from https://www.utexas.edu/about/leadership)
19:47:20	5426/5426	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1532%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/bio-dyer-jay.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/bio-dyer-jay.jpg	(from https://www.utexas.edu/about/leadership)
19:47:20	4573/4573	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-11dd%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/carlos-martinez.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/carlos-martinez.jpg	(from https://www.utexas.edu/about/leadership)
19:47:20	4872/4872	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1308%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/susswein.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/susswein.jpg	(from https://www.utexas.edu/about/leadership)
19:47:20	27830/27830	---M--	200	added ('OK')	image/jpeg	etag:%225e4c4050-6cb6%22	https://www.utexas.edu/sites/default/files/sharon_wood.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/sharon_wood.jpg	(from https://www.utexas.edu/about/leadership)
19:47:21	41204/41204	---M--	200	added ('OK')	image/jpeg	etag:%225e4c401a-a0f4%22	https://www.utexas.edu/sites/default/files/charles_martinez.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/charles_martinez.jpg	(from https://www.utexas.edu/about/leadership)
19:47:21	46861/46861	---M--	200	added ('OK')	image/jpeg	etag:%225e4ef68c-b70d%22	https://www.utexas.edu/sites/default/files/doug_dempster.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/doug_dempster.jpg	(from https://www.utexas.edu/about/leadership)
19:47:21	37416/37416	---M--	200	added ('OK')	image/jpeg	etag:%225e504b8a-9228%22	https://www.utexas.edu/sites/default/files/annhuffstevens.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/annhuffstevens.jpg	(from https://www.utexas.edu/about/leadership)
19:47:21	6026/6026	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-178a%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/bio-goldbart-2018.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/bio-goldbart-2018.jpg	(from https://www.utexas.edu/about/leadership)
19:47:22	21963/21963	---M--	200	added ('OK')	image/jpeg	etag:%225e4b0254-55cb%22	https://www.utexas.edu/sites/default/files/mlynncrismon.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/mlynncrismon.jpg	(from https://www.utexas.edu/about/leadership)
19:47:22	5241/5241	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1479%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/mark-smith-bio-2017.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/mark-smith-bio-2017.jpg	(from https://www.utexas.edu/about/leadership)
19:47:23	17034/17034	---M--	200	added ('OK')	image/jpeg	etag:%225e4b0419-428a%22	https://www.utexas.edu/sites/default/files/claudia-mora.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/claudia-mora.jpg	(from https://www.utexas.edu/about/leadership)
19:47:23	5325/5325	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-14cd%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/angelaevans.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/angelaevans.jpg	(from https://www.utexas.edu/about/leadership)
19:47:24	5586/5586	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-15d2%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/jayhartzell_promolist.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/jayhartzell_promolist.jpg	(from https://www.utexas.edu/about/leadership)
19:47:24	4493/4493	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-118d%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/jaybernhardt_promolist_0.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/jaybernhardt_promolist_0.jpg	(from https://www.utexas.edu/about/leadership)
19:47:24	5280/5280	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-14a0%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/addington.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/addington.jpg	(from https://www.utexas.edu/about/leadership)
19:47:24	47398/47398	---M--	200	added ('OK')	image/jpeg	etag:%225e4c4069-b926%22	https://www.utexas.edu/sites/default/files/eric_meyer.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/eric_meyer.jpg	(from https://www.utexas.edu/about/leadership)
19:47:24	7028/7028	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1b74%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/wardfarnsworth_promolist_0.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/wardfarnsworth_promolist_0.jpg	(from https://www.utexas.edu/about/leadership)
19:47:25	4140/4140	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-102c%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/alexastuifbergen_promolist.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/alexastuifbergen_promolist.jpg	(from https://www.utexas.edu/about/leadership)
19:47:25	48908/48908	---M--	200	added ('OK')	image/jpeg	etag:%225e4ef444-bf0c%22	https://www.utexas.edu/sites/default/files/luis_zayas.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/luis_zayas.jpg	(from https://www.utexas.edu/about/leadership)
19:47:26	5265/5265	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1491%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/brentiverson_promolist_1.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/brentiverson_promolist_1.jpg	(from https://www.utexas.edu/about/leadership)
19:47:26	0/-1	---M--	301	error ('')			https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy.243.delayed	(from https://www.utexas.edu/about/leadership)
19:47:26	0/-1	---M--	301	error ('')			https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy.244.delayed	(from https://www.utexas.edu/about/leadership)
19:47:26	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:54:00%20GMT	https://www.utexas.edu/node/123	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/node/123	(from https://www.utexas.edu/about/diversity)
19:47:27	236514/236514	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-39be2%22	https://www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/barbarajordanstatue_hero_0.jpg?itok=6yYziICG	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/barbarajordanstatue_hero_05dc9.jpg	(from https://www.utexas.edu/about/diversity)
19:47:27	12522/12522	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-30ea%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/race_undergrad_02.jpg?itok=G-g6U5sb	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/race_undergrad_023a54.jpg	(from https://www.utexas.edu/about/diversity)
19:47:28	11306/11306	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-2c2a%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/race_grad_02.jpg?itok=cdxPaGkt	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/race_grad_023e6a.jpg	(from https://www.utexas.edu/about/diversity)
19:47:29	10390/10390	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-2896%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/race_faculty_02.jpg?itok=huZr707O	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/race_faculty_02d719.jpg	(from https://www.utexas.edu/about/diversity)
19:47:29	13047/13047	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-32f7%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/gender_undergrad_02.jpg?itok=Kzvz1InT	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/gender_undergrad_02aa6b.jpg	(from https://www.utexas.edu/about/diversity)
19:47:30	13104/13104	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-3330%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/gender_grad_02.jpg?itok=fpEyck4O	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/gender_grad_02d4ee.jpg	(from https://www.utexas.edu/about/diversity)
19:47:30	12668/12668	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-317c%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/gender_faculty_02.jpg?itok=HFr0wpOj	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/gender_faculty_02c84d.jpg	(from https://www.utexas.edu/about/diversity)
19:47:31	13042/13042	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-32f2%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/residence_02.jpg?itok=CPAXJs24	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/residence_02af9d.jpg	(from https://www.utexas.edu/about/diversity)
19:47:32	26988/26988	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-696c%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/mec_promounit.jpg?itok=v7TPc7RK	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/mec_promounit95cd.jpg	(from https://www.utexas.edu/about/diversity)
19:47:33	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:54:06%20GMT	http://www.utexas.edu/equity	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/equity.24f.delayed	(from https://www.utexas.edu/about/diversity)
19:47:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:54:07%20GMT	https://www.utexas.edu/equity	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/equity	(from https://www.utexas.edu/about/diversity)
19:47:34	19652/19652	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-4cc4%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/oie_promounit.jpg?itok=CMm-QPjU	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/oie_promounitab36.jpg	(from https://www.utexas.edu/about/diversity)
19:47:34	0/-1	---M--	301	error ('')			http://www.utexas.edu/equity	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/equity.252.delayed	(from https://www.utexas.edu/about/diversity)
19:47:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:54:07%20GMT	https://www.utexas.edu/equity	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/equity	(from https://www.utexas.edu/about/diversity)
19:47:34	0/-1	---M--	301	error ('')			http://www.utexas.edu/equity	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/equity.254.delayed	(from https://www.utexas.edu/about/diversity)
19:47:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:54:08%20GMT	https://www.utexas.edu/equity	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/equity	(from https://www.utexas.edu/about/diversity)
19:47:35	21497/21497	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-53f9%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/lgbtqcouncil.jpg?itok=BJ5XFWsz	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/lgbtqcouncil780d.jpg	(from https://www.utexas.edu/about/diversity)
19:47:35	32269/32269	---M--	200	added ('OK')	image/jpeg	etag:%225e222f77-7e0d%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/gsc_open_house_picture.jpg?itok=SWuTNAwr	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/gsc_open_house_pictureabef.jpg	(from https://www.utexas.edu/about/diversity)
19:47:35	9374/9374	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-249e%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/services-for-students-with-disability220-140.jpg?itok=jgiqnTDi	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/services-for-students-with-disability220-140df9f.jpg	(from https://www.utexas.edu/about/diversity)
19:47:36	11598/11598	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-2d4e%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/longhorn-center-academic-excellence220-140.jpg?itok=YtUq8-DC	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/longhorn-center-academic-excellence220-140295f.jpg	(from https://www.utexas.edu/about/diversity)
19:47:36	7515/7515	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1d5b%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/creed_co-chairs.jpg?itok=Qlt1bmZ_	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/creed_co-chairs1950.jpg	(from https://www.utexas.edu/about/diversity)
19:47:37	9289/9289	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-2449%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/gender-equity-council.jpg?itok=APL1jaOV	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/gender-equity-council8f30.jpg	(from https://www.utexas.edu/about/diversity)
19:47:37	9226/9226	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-240a%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/national-center-equity.jpg?itok=bX8k0cp4	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/national-center-equity0d52.jpg	(from https://www.utexas.edu/about/diversity)
19:47:38	45498/45498	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-b1ba%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/mlkdaysign_flexcontent.jpg?itok=m3GqA95t	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/mlkdaysign_flexcontent9ad8.jpg	(from https://www.utexas.edu/about/diversity)
19:47:39	0/-1	---M--	301	error ('')			https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy.25f.delayed	(from https://www.utexas.edu/about/diversity)
19:47:39	0/-1	---M--	301	error ('')			https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy.260.delayed	(from https://www.utexas.edu/about/diversity)
19:47:39	34863/34863	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-882f%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/dei-web.jpg?itok=xwkwAAFQ	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/dei-web2fc7.jpg	(from https://www.utexas.edu/about/diversity)
19:47:39	49504/49504	---M-Z	200	added ('OK')	text/css	etag:W/%225e7b5f51-c160%22	https://www.utexas.edu/sites/default/files/css/css_P2PFc7sOTIuswIHg9xKCaWVxsshAzHbimZABls3Kd88.css	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/css/css_P2PFc7sOTIuswIHg9xKCaWVxsshAzHbimZABls3Kd88.css	(from https://www.utexas.edu/about/facts-and-figures)
19:47:40	3073/3073	---M--	200	added ('OK')	image/png	etag:%225df1bb85-c01%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/factsfig-08.png?itok=uDrH0qpQ	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/factsfig-086c98.png	(from https://www.utexas.edu/about/facts-and-figures)
19:47:40	1735/1735	---M--	200	added ('OK')	image/png	etag:%225df1bb85-6c7%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/factsfig-07.png?itok=EqnHAAlX	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/factsfig-07af80.png	(from https://www.utexas.edu/about/facts-and-figures)
19:47:41	1693/1693	---M--	200	added ('OK')	image/png	etag:%225df1bb85-69d%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/factsfig-14.png?itok=XvqCUqF9	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/factsfig-14ff8d.png	(from https://www.utexas.edu/about/facts-and-figures)
19:47:42	3211/3211	---M--	200	added ('OK')	image/png	etag:%225df1bb85-c8b%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/factsfig-32.png?itok=c3ynL9bX	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/promo-lists/factsfig-325441.png	(from https://www.utexas.edu/about/facts-and-figures)
19:47:43	2508/2508	---M--	200	added ('OK')	image/png	etag:%225df1bb85-9cc%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/factsfig-31.png?itok=s3UsL1Qh	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/factsfig-31368a.png	(from https://www.utexas.edu/about/facts-and-figures)
19:47:43	2470/2470	---M--	200	added ('OK')	image/png	etag:%225df1bb85-9a6%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/factsfig-13.png?itok=2DSB_x_i	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/factsfig-132de8.png	(from https://www.utexas.edu/about/facts-and-figures)
